fullyQualifiedName,firstCommit,#Commits
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumUsedPages(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/putIntoTable(HashMap, LedgerEntryPage)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getFromTable(HashMap, Long, Long)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLedgerEntryPage(Long, Long, boolean)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/grabLedgerEntryPage(long, long)",commit 235bc1fec4d60567d113202b44f6fb4c1616d1ce 1333179114 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/putEntryOffset(long, long, long)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getEntryOffset(long, long)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLedgerName(long),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getFileInfo(Long, byte[])",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,6
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNewLedgerIndexFile(Long, File)",commit 55610c26eb3b8b4cd5dd1955a434c2642334c605 1355333219 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/updatePage(LedgerEntryPage),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLedgerDirsListener(),commit 3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4 1351248704 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/diskFull(File),commit 3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4 1351248704 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/diskFailed(File),commit 3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4 1351248704 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/allDisksFull(),commit 3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4 1351248704 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/fatalError(),commit 3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4 1351248704 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/flushLedger(boolean),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,4
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLedgerDirForLedger(FileInfo),commit 55610c26eb3b8b4cd5dd1955a434c2642334c605 1355333219 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/moveLedgerIndexFile(Long, FileInfo)",commit 3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4 1351248704 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/flushLedger(long),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,4
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/compare(LedgerEntryPage, LedgerEntryPage)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/writeBuffers(Long, List, FileInfo, int, int)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,3
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/grabCleanPage(long, long)",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,3
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLastEntry(long),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getActiveLedgers(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,3
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/deleteLedger(long),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,6
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/findIndexFile(long),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/readMasterKey(long),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/evictFileInfoIfNecessary(),commit 48304c7c07513a15d26cb61f311c9f4b998fd8fc 1333027114 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/setFenced(long),commit d69986c4df6b51ed6ed27c5f45a7b6850e69dacd 1355832291 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/isFenced(long),commit d69986c4df6b51ed6ed27c5f45a7b6850e69dacd 1355832291 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/setMasterKey(long, byte[])",commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/ledgerExists(long),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getJMXBean(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getName(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/isHidden(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getPageCount(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getOpenFileLimit(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumCleanLedgers(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumDirtyLedgers(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumOpenLedgers(),commit 841e7dc187b17e6cf4c437fc211f9e285191dd7c 1332244263 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/close(),commit 6fc326ebd647afbbcc0beab6764b5d3748e50088 1336409287 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getPageCount(),commit 5a7f4991610ad60d277830b72dc5d890c63a0f07 1328097497 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getPageSize(),commit 5a7f4991610ad60d277830b72dc5d890c63a0f07 1328097497 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getOpenFileLimit(),commit 5a7f4991610ad60d277830b72dc5d890c63a0f07 1328097497 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getPageLimit(),commit 5a7f4991610ad60d277830b72dc5d890c63a0f07 1328097497 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getNumCleanLedgers(),commit 5a7f4991610ad60d277830b72dc5d890c63a0f07 1328097497 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getNumDirtyLedgers(),commit 5a7f4991610ad60d277830b72dc5d890c63a0f07 1328097497 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getNumOpenLedgers(),commit 5a7f4991610ad60d277830b72dc5d890c63a0f07 1328097497 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/create(byte[], long, LedgerStorage)",commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/createReadOnly(long, LedgerStorage)",commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/checkAccess(byte[]),commit c65d6ada34215ee3a5466c495d565d745857c435 1328807669 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/getLedgerId(),commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/setFenced(),commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/isFenced(),commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/addEntry(ByteBuffer),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/readEntry(long),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,6
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/checkAccess(byte[]),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/getLedgerId(),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/setFenced(),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/isFenced(),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/addEntry(ByteBuffer),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/readEntry(long),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java/setFenced(),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java/addEntry(ByteBuffer),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java/checkAccess(byte[]),commit 7199719beebe79325a93ef57a1140c2ed50c26e9 1332248947 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/getAllLedgerDirs(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/getWritableLedgerDirs(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/isDirFull(File),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/addToFilledDirs(File),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/pickRandomWritableDir(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/pickRandomWritableDir(File),commit 55610c26eb3b8b4cd5dd1955a434c2642334c605 1355333219 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/addLedgerDirsListener(LedgerDirsListener),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/start(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/shutdown(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/run(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/diskFailed(File),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/diskFull(File),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/allDisksFull(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java/fatalError(),commit 794d8c6a363433bc129deeb5568e83ac716379e6 1350571230 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/toString(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/usePage(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/pin(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/unpin(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/isPinned(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/releasePage(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/checkPage(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/equals(Object),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/hashCode(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setClean(int),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/isClean(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setOffset(long, int)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getOffset(int),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/zeroPage(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/readPage(FileInfo),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getPageToWrite(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setLedger(long),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getLedger(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getVersion(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/setFirstEntry(long),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getFirstEntry(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/inUse(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getLastEntry(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/start(),commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/shutdown(),commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/ledgerExists(long),commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/setFenced(long),commit d69986c4df6b51ed6ed27c5f45a7b6850e69dacd 1355832291 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/isFenced(long),commit d69986c4df6b51ed6ed27c5f45a7b6850e69dacd 1355832291 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/setMasterKey(long, byte[])",commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/readMasterKey(long),commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/addEntry(ByteBuffer),commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/getEntry(long, long)",commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/isFlushRequired(),commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java/flush(),commit 4a94ce1d8184f5f38def015d80777a8113b96690 1334657935 -----sp,1
